City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
286,Dunmore Town,BS,74.21,light rain,25.5,-76.65,Coral Sands Hotel
287,Kruisfontein,ZA,53.6,clear sky,-34.0033,24.7314,Oyster Bay House Rental
288,Baculin,PH,77.52,overcast clouds,7.4525,126.5842,Baculin Cove Beach Resort
291,Spearfish,US,72.27,clear sky,44.4908,-103.8594,Travelodge by Wyndham Spearfish
293,Hermon,US,77.31,few clouds,44.8101,-68.9134,Pumpkin Patch RV Resort
294,San Quintin,MX,64.08,overcast clouds,30.4833,-115.95,Don Eddie's Sport Fishing Center
296,Barranca,PE,67.69,few clouds,-10.75,-77.7667,El Olivar Hospedaje
297,Vila Velha,BR,80.55,few clouds,-20.3297,-40.2925,Hotel Vitória Palace
300,Cochrane,CA,55.62,scattered clouds,51.1834,-114.4687,Days Inn & Suites by Wyndham Cochrane
301,Boali,CF,72.63,broken clouds,4.8005,18.1275,Auberge des Cocotiers Boali poste
302,Anori,BR,83.7,overcast clouds,-3.7728,-61.6442,Novo Hotel 5 Irmãos
304,Perene,PE,81.41,scattered clouds,-10.9492,-75.2261,Hospedaje EL TIGRE
305,Grand Gaube,MU,75.6,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
306,Praya,CV,75.74,clear sky,14.9215,-23.5087,LT Aparthotel
308,Bolnisi,GE,56.79,scattered clouds,41.4479,44.5384,Hotel Deutsche Muehle Bolnisi
311,Puerto Quijarro,BO,81.99,overcast clouds,-17.7833,-57.7667,Hotel palance
314,Neuquen,AR,53.49,light rain,-38.9516,-68.0591,Hotel del Comahue
318,Jardim,BR,78.39,clear sky,-21.4803,-56.1381,Estancia Hotel - Jardim MS
319,Clovis,US,68.04,few clouds,36.8252,-119.7029,Fairfield Inn & Suites by Marriott Fresno Clovis
320,Steinbach,DE,73.38,broken clouds,50.1667,8.5667,Mercure Hotel Frankfurt Eschborn Helfmann Park
322,Samarai,PG,82.38,overcast clouds,-10.6167,150.6667,Nuli Sapi
323,Ampanihy,MG,63.97,clear sky,-24.7,44.75,Angora Hotel
324,Sisophon,KH,78.31,light rain,13.5859,102.9737,Pyramid Hotel
325,North Bend,US,58.91,clear sky,43.4065,-124.2243,Red Lion Hotel Coos Bay
326,Shakiso,ET,58.21,light rain,5.75,38.9167,Bealu Girma Hottel
327,Banda Aceh,ID,80.67,overcast clouds,5.5577,95.3222,OYO 884 Rumoh PMI Hotel
328,Mayang Imphal,IN,69.89,overcast clouds,24.6167,93.8833,Ningthoujam leirak
331,Sokoni,TZ,80.92,clear sky,-6.4333,39.55,Ujamaa Beach Resort
